GeneratedAt,HookedAt,CaughtAt,EscapedAt,BrokenAt,InterruptedAt,FightSec,Weight,FishId,HookedDistance,FinishAttackSec,IsStriking,IsWrongStriking,RodId,ReelId,LineId,LeaderId,BaitOrLureId,RodTemplate,RodType,DragStyle,BoatType,IsTrolling,Exp,Silver,PondId,Slot,Level,HookSize,GoneReason,EscapedReason,GenerateDistance,EscapedDistance
2026-08-07 09:54:39.173,2026-08-07 09:54:39.983,2026-08-07 09:55:47.983,,,,67.9816,33.416,2761,30.4,0.827996,1,0,4510,4420,13890,14245,1354,3,26,5,98,0,2853,5062,251,6,52,18,,,31.0973,
2026-08-07 09:57:06.430,2026-08-07 09:57:08.323,2026-08-07 09:57:30.273,,,,21.6405,14.807,2760,17.0514,1.89067,0,0,4510,4420,13890,14245,1354,3,26,5,98,0,819,2244,251,6,52,18,,,18.4949,
2026-08-07 10:23:14.040,2026-08-07 10:23:26.650,2026-08-07 10:23:35.700,,,,8.92642,5.663,2204,13.2678,12.6096,1,0,6680,6280,13890,7600,7870,5,129,0,,0,212,903,124,3,52,28,,,11.399,
2026-08-07 10:24:15.937,2026-08-07 10:24:35.717,2026-08-07 10:24:44.633,,,,7.96298,13.380,43,13.9063,19.7791,1,0,6680,6280,13890,7600,7820,5,129,0,,0,774,2384,124,1,52,28,,,13.7773,
2026-08-07 10:26:43.393,2026-08-07 10:26:55.597,2026-08-07 10:27:00.800,,,,4.3905,5.209,2207,13.037,12.2036,1,0,6680,6280,13890,7600,7830,5,129,0,,0,297,1182,124,2,52,28,,,11.539,
2026-08-07 10:27:54.450,2026-08-07 10:28:04.937,2026-08-07 10:28:10.577,,,,5.26588,5.387,2201,14.5923,10.4849,1,0,6680,6280,13890,7600,7830,5,129,0,,0,192,1010,124,2,52,28,,,12.6764,
2026-08-07 10:28:32.490,2026-08-07 10:28:48.317,,2026-08-07 10:28:59.740,,,10.907,31.536,2203,12.9399,15.8288,1,0,6680,6280,13890,7600,7840,5,129,0,,0,,,124,4,52,28,,low,12.1951,24.7817
2026-08-07 10:28:52.007,2026-08-07 10:29:07.570,2026-08-07 10:29:17.553,,,,9.87514,10.913,2202,14.671,15.5629,1,0,6680,6280,13890,7600,7870,5,129,0,,0,431,2148,124,3,52,28,,,14.3879,
2026-08-07 10:30:55.270,2026-08-07 10:31:02.367,2026-08-07 10:31:21.037,,,,18.2507,19.119,2206,14.0529,7.09374,1,0,6680,6280,13890,7600,7830,5,129,0,,0,2318,3405,124,4,52,28,,,13.5641,
2026-08-07 10:32:49.487,2026-08-07 10:32:59.143,2026-08-07 10:33:17.083,,,,17.2195,14.484,2208,15.943,9.65649,1,0,6680,6280,13890,7600,7830,5,129,0,,0,1623,2716,124,4,52,28,,,16.2321,
2026-08-07 10:33:39.867,2026-08-07 10:34:06.007,2026-08-07 10:34:28.553,,,,21.9675,19.226,2203,16.1349,26.1418,1,0,6680,6280,13890,7600,7840,5,129,0,,0,2229,3966,124,2,52,28,,,13.2964,
2026-08-07 10:35:13.727,2026-08-07 10:35:31.437,2026-08-07 10:36:58.847,,,,87.2694,32.519,2206,17.0732,17.7257,1,0,6680,6280,13890,7600,7840,5,129,0,,0,4560,5793,124,2,52,28,,,15.3559,
2026-08-07 10:35:19.353,2026-08-07 10:35:59.733,,2026-08-07 10:36:16.923,,,0,11.908,2211,15.4975,40.3827,0,0,6680,6280,13890,7600,7840,5,129,0,,0,,,124,1,52,28,,low,13.3109,11.9317
2026-08-07 10:37:51.537,2026-08-07 10:38:15.490,2026-08-07 10:38:37.433,,,,21.3833,22.225,2212,16.0444,23.9504,1,0,6680,6280,13890,7600,7840,5,129,0,,0,2694,3750,124,1,52,28,,,14.5781,
2026-08-07 10:39:07.093,2026-08-07 10:39:17.467,2026-08-07 10:39:23.597,,,,5.81603,4.491,2201,16.463,10.3755,1,0,6680,6280,13890,7600,7840,5,129,0,,0,161,842,124,1,52,28,,,14.5922,
2026-08-07 10:39:25.263,2026-08-07 10:39:37.523,2026-08-07 10:40:04.587,,,,26.6269,27.091,2209,14.9952,12.2578,1,0,6680,6280,13890,7600,7830,5,129,0,,0,4145,5486,124,3,52,28,,,15.452,
2026-08-07 10:40:52.780,2026-08-07 10:41:00.873,2026-08-07 10:41:08.153,,,,6.85984,5.834,2204,16.2134,8.09407,1,0,6680,6280,13890,7600,7840,5,129,0,,0,218,930,124,2,52,28,,,16.1518,
2026-08-07 10:43:21.323,2026-08-07 10:43:32.100,2026-08-07 10:43:43.867,,,,11.7035,12.660,2211,14.5221,10.7767,1,0,6680,6280,13890,7600,7830,5,129,0,,0,720,2066,124,3,52,28,,,14.4094,
2026-08-07 10:48:02.193,2026-08-07 10:48:25.600,2026-08-07 10:48:40.980,,,,14.9415,15.768,2202,13.3135,23.4071,1,0,6680,6280,13890,7600,7840,5,129,0,,0,1190,3105,124,2,52,28,,,12.1955,
2026-08-07 10:48:28.447,2026-08-07 10:48:47.887,2026-08-07 10:49:01.950,,,,13.5634,13.266,2211,11.8199,19.4383,1,0,6680,6280,13890,7600,7840,5,129,0,,0,902,2164,124,1,52,28,,,10.3107,
2026-08-07 10:52:20.663,2026-08-07 10:52:36.220,2026-08-07 10:52:53.050,,,,16.2192,15.138,2205,14.9981,15.5556,1,0,6680,6280,13890,7600,7870,5,129,0,,0,1376,2554,124,4,52,28,,,14.4171,
2026-08-07 10:53:11.783,2026-08-07 10:53:23.987,2026-08-07 10:53:28.240,,,,4.22239,4.006,2201,12.529,12.2037,1,0,6680,6280,13890,7600,7870,5,129,0,,0,143,752,124,4,52,28,,,12.012,
2026-08-07 10:54:28.180,2026-08-07 10:54:42.463,2026-08-07 10:55:03.010,,,,20.5153,18.778,2203,15.9202,14.2829,1,0,6680,6280,13890,7600,7870,5,129,0,,0,2177,3873,124,4,52,28,,,15.377,
2026-08-07 10:55:09.217,2026-08-07 10:55:27.870,2026-08-07 10:55:42.543,,,,13.8406,12.983,2211,14.755,18.6528,1,0,6680,6280,13890,7600,7870,5,129,0,,0,837,2118,124,2,52,28,,,14.0857,
2026-08-07 10:55:29.877,2026-08-07 10:55:51.053,2026-08-07 10:55:55.487,,,,3.81032,4.338,2201,13.7421,21.1753,1,0,6680,6280,13890,7600,7870,5,129,0,,0,155,813,124,1,52,28,,,12.9365,
2026-08-07 10:56:08.893,2026-08-07 10:56:17.427,2026-08-07 10:56:23.020,,,,5.09398,5.716,2204,13.6789,8.53194,1,0,6680,6280,13890,7600,7870,5,129,0,,0,215,910,124,4,52,28,,,13.6372,
2026-08-07 18:41:28.720,2026-08-07 18:41:30.823,2026-08-07 18:41:51.147,,,,20.2432,11.414,2760,30.2567,2.10391,0,0,4510,4420,13890,14245,1354,3,26,5,98,0,539,1730,251,6,52,18,,,32.0582,
2026-08-07 18:43:29.610,2026-08-07 18:43:30.760,2026-08-07 18:46:32.707,,,,181.602,39.085,2761,10.7869,1.1521,1,0,4510,4420,13890,14245,1354,3,26,5,98,0,3029,5922,251,6,52,18,,,12.3152,
2026-08-07 18:51:49.617,2026-08-07 18:51:50.603,2026-08-07 18:52:49.120,,,,58.459,21.853,2760,18.2124,0.984311,1,0,4510,4420,13890,14245,1354,3,26,5,98,0,1275,3310,251,6,52,18,,,18.2213,
2026-08-08 07:59:02.340,2026-08-08 07:59:02.710,2026-08-08 08:09:13.757,,,,610.904,54.589,2762,11.2599,0.372282,0,0,4510,4420,13890,14245,1354,3,26,0,98,0,4038,8270,251,6,52,18,,,11.7795,
2026-08-08 08:21:28.303,2026-08-08 08:21:36.617,2026-08-08 08:21:46.100,,,,9.10948,3.614,2101,27.575,8.31244,1,0,4570,6280,13600,14245,716,4,28,0,,0,56,542,180,7,52,18,,,28.9841,
2026-08-08 08:37:47.973,2026-08-08 08:38:22.993,2026-08-08 08:38:45.743,,,,22.0936,6.289,110,50.5303,35.0231,1,0,4570,6280,13600,14245,715,4,28,0,,0,263,1604,180,7,52,18,,,50.8492,
2026-08-08 08:37:52.300,2026-08-08 08:37:53.460,2026-08-08 08:38:16.487,,,,22.9039,5.004,109,38.7762,1.15879,0,0,4510,4420,13890,14245,755,3,26,0,,0,192,1506,180,6,52,22,,,39.633,
2026-08-08 08:40:25.087,2026-08-08 08:40:25.913,2026-08-08 08:40:33.727,,,,7.60939,4.497,109,19.8577,0.828179,0,0,4510,4420,13890,14245,755,3,26,5,,0,173,1353,180,6,52,22,,,21.0335,
2026-08-08 08:40:57.883,2026-08-08 08:41:00.133,2026-08-08 08:41:09.710,,,,9.43774,0.646,108,30.0394,2.25015,0,0,4510,4420,13890,14245,755,3,26,5,,0,21,174,180,6,52,22,,,32.8423,
2026-08-08 08:44:35.050,2026-08-08 08:44:47.173,2026-08-08 08:44:56.423,,,,8.98387,5.253,42,37.1938,12.1248,1,0,6680,6280,13890,7600,7870,5,129,0,,0,132,866,180,3,52,28,,,35.3182,
2026-08-08 09:03:31.200,2026-08-08 09:04:06.420,2026-08-08 09:04:22.170,,,,15.5962,25.026,2209,14.6308,35.2189,1,0,6680,6280,13890,7600,7880,5,129,0,,0,3554,5068,124,1,52,28,,,13.6062,
2026-08-08 09:03:40.433,2026-08-08 09:03:51.200,2026-08-08 09:03:57.823,,,,5.64084,5.661,42,12.1015,10.7655,1,0,6680,6280,13890,7600,7820,5,129,0,,0,131,956,124,2,52,28,,,12.8714,
2026-08-08 09:03:51.590,2026-08-08 09:04:29.263,2026-08-08 09:04:37.370,,,,7.3905,13.174,43,13.279,37.672,1,0,6680,6280,13890,7600,7820,5,129,0,,0,731,2346,124,3,52,28,,,11.5403,
2026-08-08 12:05:02.483,2026-08-08 12:05:11.763,2026-08-08 12:05:16.560,,,,4.01596,4.908,2210,13.8241,9.28136,1,0,6680,6280,13890,7600,7880,5,129,0,,0,100,521,124,1,52,28,,,13.9215,
2026-08-08 12:06:11.703,2026-08-08 12:06:43.313,2026-08-08 12:06:54.470,,,,10.5285,13.227,2208,13.6929,31.6121,1,0,6680,6280,13890,7600,7820,5,129,0,,0,849,1653,124,2,52,28,,,12.5513,
2026-08-08 12:06:17.827,2026-08-08 12:06:27.203,2026-08-08 12:06:36.360,,,,8.7657,12.933,2202,15.9952,9.37493,1,0,6680,6280,13890,7600,7880,5,129,0,,0,423,1697,124,1,52,28,,,14.9639,
2026-08-08 12:07:23.107,2026-08-08 12:07:40.660,2026-08-08 12:07:46.517,,,,5.39104,4.820,2204,16.3823,17.5515,1,0,6680,6280,13890,7600,7820,5,129,0,,0,111,512,124,3,52,28,,,16.1815,
2026-08-08 12:09:00.547,2026-08-08 12:09:15.127,2026-08-08 12:09:29.110,,,,13.188,13.146,2205,18.6436,14.5788,1,0,6680,6280,13890,7600,7880,5,129,0,,0,560,1479,124,1,52,28,,,15.9748,
2026-08-08 12:09:30.313,2026-08-08 12:09:51.823,2026-08-08 12:09:57.023,,,,5.09356,12.613,2211,14.5363,21.5082,1,0,6680,6280,13890,7600,7820,5,129,0,,0,500,1372,124,3,52,28,,,14.266,
2026-08-08 12:11:14.220,2026-08-08 12:11:24.000,2026-08-08 12:11:29.953,,,,4.70328,5.679,2207,15.4071,9.7975,1,0,6680,6280,13890,7600,7870,5,129,0,,0,215,859,124,1,52,28,,,14.2332,
2026-08-08 12:11:48.793,2026-08-08 12:11:54.153,2026-08-08 12:11:59.573,,,,4.81169,5.491,2201,13.6003,5.35721,1,0,6680,6280,13890,7600,7820,5,129,0,,0,130,686,124,2,52,28,,,12.6311,
2026-08-08 12:12:27.153,2026-08-08 12:12:43.750,2026-08-08 12:12:48.953,,,,4.19046,5.604,2201,10.2949,16.5964,1,0,6680,6280,13890,7600,7820,5,129,0,,0,133,701,124,3,52,28,,,10.0797,
2026-08-08 12:13:02.920,2026-08-08 12:13:22.467,2026-08-08 12:13:27.687,,,,4.75428,5.049,42,12.6667,19.5476,1,0,6680,6280,13890,7600,7820,5,129,0,,0,85,568,124,4,52,28,,,12.6862,
2026-08-08 12:15:42.963,2026-08-08 12:15:48.373,2026-08-08 12:15:53.403,,,,4.91506,4.898,2201,14.7162,5.40892,1,0,6680,6280,13890,7600,7830,5,129,0,,0,117,612,124,1,52,28,,,14.7797,
2026-08-08 12:16:59.540,2026-08-08 12:17:08.637,2026-08-08 12:17:14.620,,,,5.85931,11.093,2208,15.0054,9.07877,1,0,6680,6280,13890,7600,7830,5,129,0,,0,459,1387,124,1,52,28,,,15.0987,
2026-08-08 12:19:16.750,2026-08-08 12:19:24.097,2026-08-08 12:19:32.550,,,,8.45381,5.952,42,16.416,7.34357,1,0,6680,6280,13890,7600,7830,5,129,0,,0,99,670,124,2,52,28,,,16.1482,
2026-08-08 12:19:26.000,2026-08-08 12:19:39.860,2026-08-08 12:19:45.393,,,,5.17414,5.002,2201,16.0356,13.8599,1,0,6680,6280,13890,7600,7880,5,129,0,,0,119,625,124,4,52,28,,,15.4793,
2026-08-08 12:19:44.660,2026-08-08 12:19:59.020,2026-08-08 12:20:06.003,,,,6.73482,12.817,43,12.9808,14.3597,1,0,6680,6280,13890,7600,7880,5,129,0,,0,483,1522,124,3,52,28,,,12.288,
2026-08-08 12:22:02.050,2026-08-08 12:22:09.160,2026-08-08 12:22:14.893,,,,5.40635,5.489,2207,15.2964,7.10953,1,0,6680,6280,13890,7600,7880,5,129,0,,0,208,830,124,4,52,28,,,14.7498,
2026-08-08 12:28:54.787,2026-08-08 12:29:09.443,2026-08-08 12:29:22.860,,,,13.3089,16.063,2202,18.5935,14.6571,1,0,6680,6280,13890,7600,7870,5,129,0,,0,811,2108,124,1,52,28,,,18.3023,
2026-08-08 12:30:17.113,2026-08-08 12:30:34.617,2026-08-08 12:30:44.880,,,,9.95141,5.693,2207,18.1906,17.5007,1,0,6680,6280,13890,7600,7870,5,129,0,,0,216,861,124,4,52,28,,,17.7155,
2026-08-08 12:32:31.287,2026-08-08 12:32:39.503,2026-08-08 12:32:48.880,,,,8.90702,5.392,42,20.4902,8.2192,1,0,6680,6280,13890,7600,7870,5,129,0,,0,90,607,124,1,52,28,,,20.0889,
2026-08-08 12:33:24.613,2026-08-08 12:33:48.790,2026-08-08 12:34:10.540,,,,20.9072,14.352,2205,18.4969,24.1775,1,0,6680,6280,13890,7600,7870,5,129,0,,0,806,1615,124,4,52,28,,,18.0011,
2026-08-20 12:38:51.740,2026-08-20 12:39:20.083,2026-08-20 12:39:33.287,,,,12.5313,3.278,109,41.8654,28.3585,1,0,4570,6280,13890,14245,715,4,28,0,,0,80,557,180,3,52,20,,,41.6031,
2026-08-20 12:39:25.067,2026-08-20 12:39:41.303,2026-08-20 12:39:56.100,,,,14.328,3.498,109,39.3568,16.2366,1,0,4570,6280,13890,14245,715,4,28,0,,0,85,595,180,1,52,20,,,39.3535,
2026-08-20 12:41:46.880,2026-08-20 12:42:01.573,2026-08-20 12:42:21.347,,,,19.3207,8.144,110,43.2223,14.6758,1,0,4570,6280,13890,14245,715,4,28,0,,0,213,1384,180,1,52,20,,,42.979,
2026-08-20 12:52:36.047,2026-08-20 12:52:52.093,2026-08-20 12:53:06.843,,,,14.5937,2.820,109,43.5047,16.047,1,0,4570,6280,13890,14245,858,4,28,0,,0,69,479,180,2,52,20,,,43.0639,
2026-08-20 12:52:58.960,2026-08-20 12:53:25.883,2026-08-20 12:53:45.287,,,,19.2499,4.766,109,47.102,26.9213,1,0,4570,6280,13890,14245,715,4,28,0,,0,115,810,180,4,52,20,,,46.7079,
2026-08-20 13:01:35.910,2026-08-20 13:01:37.427,2026-08-20 13:01:47.177,,,,9.51593,0.644,108,27.374,1.51567,0,0,4510,4420,13890,14245,480,3,26,5,103,0,13,115,180,5,52,22,,,29.2349,
2026-08-20 13:02:17.383,2026-08-20 13:02:18.163,2026-08-20 13:02:26.367,,,,8.07833,0.657,108,23.5423,0.781252,0,0,4510,4420,13890,14245,480,3,26,5,103,0,14,118,180,5,52,22,,,24.3303,
2026-08-20 13:03:14.250,2026-08-20 13:03:15.390,2026-08-20 13:03:17.877,,,,2.34446,0.500,108,9.48043,1.14004,0,0,4510,4420,13890,14245,755,3,26,5,103,0,11,90,180,5,52,22,,,10.7441,
2026-08-20 13:06:13.633,2026-08-20 13:06:24.680,2026-08-20 13:06:36.633,,,,11.9534,8.368,110,15.9548,11.0467,1,0,4570,6280,13890,14245,715,4,28,0,103,0,221,1423,180,3,52,20,,,13.969,
2026-08-20 13:08:01.037,2026-08-20 13:08:31.903,2026-08-20 13:08:40.513,,,,8.40632,5.670,109,16.9409,30.8332,1,0,4570,6280,13890,14245,715,4,28,0,103,0,137,964,180,3,52,20,,,17.0289,
2026-08-21 17:59:51.713,2026-08-21 18:00:05.110,,2026-08-21 18:00:46.757,,,28.8827,49.465,2903,33.3564,13.3988,1,0,4570,6280,13890,14245,715,4,28,0,,0,,,180,1,52,20,,low,32.5949,22.0735
2026-08-21 18:00:03.457,2026-08-21 18:00:34.970,2026-08-21 18:00:39.790,,,,4.67996,2.238,109,18.3912,31.5159,1,0,4570,6280,13890,14245,715,4,28,0,,0,55,380,180,4,52,20,,,18.5631,
2026-08-21 18:01:53.580,2026-08-21 18:02:01.180,2026-08-21 18:02:31.947,,,,30.6399,30.402,2903,27.8086,7.59899,1,0,4570,6280,13890,14245,715,4,28,0,,0,1013,1927,180,4,52,20,,,28.1458,
2026-08-21 18:03:39.730,2026-08-21 18:04:12.417,2026-08-21 18:04:22.403,,,,9.40206,6.929,2101,23.9853,32.6711,1,0,4570,6280,13890,14245,715,4,28,0,,0,70,693,180,1,52,20,,,23.0102,
2026-08-21 18:09:28.277,2026-08-21 18:09:47.167,2026-08-21 18:10:17.713,,,,30.2045,4.136,109,77.1997,18.8908,1,0,4570,6280,13890,14245,715,4,28,0,,0,101,703,180,1,52,20,,,77.3497,
2026-08-21 18:11:02.980,2026-08-21 18:11:10.870,2026-08-21 18:11:37.793,,,,26.725,6.948,110,64.6918,7.89155,1,0,4570,6280,13890,14245,715,4,28,0,,0,182,1181,180,3,52,20,,,64.0973,
2026-08-21 18:12:16.497,2026-08-21 18:12:42.553,2026-08-21 18:13:08.377,,,,25.715,4.739,109,65.089,26.0569,1,0,4570,6280,13890,14245,715,4,28,0,,0,115,806,180,4,52,20,,,64.8802,
2026-08-21 18:12:50.673,2026-08-21 18:13:31.470,2026-08-21 18:14:04.343,,,,32.8554,19.371,2102,46.4914,40.7985,1,0,4570,6280,13890,14245,715,4,28,0,,0,377,1860,180,1,52,20,,,45.736,
2026-08-21 18:16:35.260,2026-08-21 18:17:14.400,2026-08-21 18:17:28.087,,,,13.5317,2.951,2100,41.605,39.1387,1,0,4570,6280,13890,14245,715,4,28,0,,0,29,195,180,4,52,20,,,41.4772,
2026-08-21 18:19:04.613,2026-08-21 18:19:20.507,2026-08-21 18:19:34.733,,,,14.0742,6.206,2101,36.2484,15.8951,1,0,4570,6280,13890,14245,715,4,28,0,,0,63,621,180,4,52,20,,,36.2826,
2026-08-21 18:20:04.763,2026-08-21 18:20:28.493,2026-08-21 18:20:58.857,,,,30.335,6.095,2101,79.0804,23.7283,1,0,4570,6280,13890,14245,715,4,28,0,,0,62,610,180,4,52,20,,,78.9066,
2026-08-25 14:15:49.713,2026-08-25 14:16:09.180,2026-08-25 14:17:26.390,,,,77.2121,47.685,2903,33.8565,19.4664,1,0,4570,6280,13890,14245,715,4,28,0,,0,1974,3023,180,4,52,20,,,33.4353,
2026-08-25 14:17:33.940,2026-08-25 14:18:07.540,2026-08-25 14:18:19.743,,,,12.0163,4.051,2101,30.7147,33.6009,1,0,4570,6280,13890,14245,715,4,28,0,,0,41,405,180,2,52,20,,,30.4637,
2026-08-25 14:18:45.030,2026-08-25 14:18:56.380,2026-08-25 14:19:20.690,,,,24.2819,8.154,110,39.58,11.3493,1,0,4570,6280,13890,14245,715,4,28,0,,0,213,1386,180,1,52,20,,,39.6341,
2026-08-25 14:21:25.557,2026-08-25 14:21:54.953,2026-08-25 14:22:15.157,,,,20.0162,5.657,109,36.4003,29.3956,1,0,4570,6280,13890,14245,715,4,28,0,,0,137,962,180,4,52,20,,,36.5888,
2026-08-25 14:23:04.300,2026-08-25 14:23:35.080,2026-08-25 14:23:44.363,,,,9.07845,3.384,109,29.4772,30.7825,1,0,4570,6280,13890,14245,715,4,28,0,,0,83,575,180,1,52,20,,,29.4358,
2026-08-25 14:39:14.723,2026-08-25 14:39:15.450,2026-08-25 14:39:17.723,,,,2.13452,0.522,2000,13.096,0.725078,0,0,13350,6360,13890,14245,610,3,25,5,103,0,22,46,180,5,52,16,,,13.9189,
2026-08-25 14:53:17.087,2026-08-25 14:53:50.463,2026-08-25 14:54:08.943,,,,18.2304,5.731,109,39.7208,33.3773,1,0,4570,6280,13890,14245,715,4,28,0,,0,139,974,180,4,52,20,,,39.44,
2026-08-25 14:54:28.243,2026-08-25 14:55:02.663,2026-08-25 14:55:19.387,,,,16.4721,5.640,109,41.9887,34.4231,1,0,4570,6280,13890,14245,715,4,28,0,,0,136,959,180,3,52,20,,,41.3118,
2026-08-25 15:10:36.227,2026-08-25 15:10:50.697,2026-08-25 15:11:02.493,,,,11.5138,5.252,109,27.3351,14.4691,1,0,4570,6280,13890,14245,715,4,28,0,,0,127,893,180,1,52,20,,,26.949,
2026-08-25 15:11:39.837,2026-08-25 15:11:50.573,2026-08-25 15:12:02.693,,,,12.0906,5.228,109,25.955,10.7345,1,0,4570,6280,13890,14245,715,4,28,0,,0,126,889,180,3,52,20,,,25.5408,
2026-08-25 15:36:53.213,2026-08-25 15:37:22.560,2026-08-25 15:37:32.127,,,,9.37958,4.188,109,27.3443,29.3458,1,0,4570,6280,13890,14245,715,4,28,0,,0,101,712,180,4,52,20,,,26.4987,
2026-08-25 15:40:01.193,2026-08-25 15:40:25.570,2026-08-25 15:40:37.263,,,,11.0471,7.752,110,28.8189,24.3757,1,0,4570,6280,13890,14245,715,4,28,0,,0,203,1318,180,1,52,20,,,29.2205,
2026-08-25 15:41:11.637,2026-08-25 15:41:19.200,2026-08-25 15:41:40.550,,,,21.0218,10.433,110,28.3602,7.56293,1,0,4570,6280,13890,14245,715,4,28,0,,0,434,1774,180,4,52,20,,,28.152,
2026-08-25 15:43:26.817,2026-08-25 15:44:00.853,2026-08-25 15:44:10.073,,,,8.70383,3.666,109,28.7575,34.0372,1,0,4570,6280,13890,14245,715,4,28,0,,0,90,623,180,2,52,20,,,29.2057,
2026-08-25 15:43:39.657,2026-08-25 15:44:16.340,2026-08-25 15:44:27.840,,,,11.2972,3.672,109,29.7791,36.6818,1,0,4570,6280,13890,14245,715,4,28,0,,0,90,624,180,3,52,20,,,30.4546,
2026-08-25 15:50:10.280,2026-08-25 15:50:19.293,2026-08-25 15:50:30.687,,,,11.391,5.069,109,26.4662,9.016,1,0,4570,6280,13890,14245,715,4,28,0,,0,122,862,180,1,52,20,,,26.2717,
2026-08-25 15:53:42.720,2026-08-25 15:54:10.207,2026-08-25 15:54:21.617,,,,10.9716,4.280,109,26.9324,27.4874,1,0,4570,6280,13890,14245,715,4,28,0,,0,104,728,180,4,52,20,,,27.3564,
2026-08-25 15:54:49.910,2026-08-25 15:55:19.030,2026-08-25 15:55:27.767,,,,8.68769,2.811,109,23.6163,29.1354,1,0,4570,6280,13890,14245,715,4,28,0,,0,69,478,180,3,52,20,,,23.4715,
2026-08-25 15:58:17.570,2026-08-25 15:58:26.870,2026-08-25 15:58:39.777,,,,12.9068,5.288,109,27.4969,9.29688,1,0,4570,6280,13890,14245,715,4,28,0,,0,128,899,180,4,52,20,,,27.7594,
2026-08-25 16:01:01.090,2026-08-25 16:01:26.873,2026-08-25 16:01:37.400,,,,10.4024,2.905,109,28.4014,25.7819,1,0,4570,6280,13890,14245,715,4,28,0,,0,71,494,180,3,52,20,,,27.7921,
2026-08-25 16:08:29.127,2026-08-25 16:08:38.753,2026-08-25 16:08:52.280,,,,13.2967,10.965,110,27.0104,9.6258,1,0,4570,6280,13890,14245,715,4,28,0,,0,481,1864,180,4,52,20,,,26.8792,
2026-08-25 16:08:54.477,2026-08-25 16:09:08.323,2026-08-25 16:09:26.900,,,,18.0008,4.559,109,42.6583,13.844,1,0,4570,6280,13890,14245,715,4,28,0,,0,111,775,180,2,52,20,,,42.0297,
2026-08-25 16:14:25.613,2026-08-25 16:14:46.847,2026-08-25 16:14:56.557,,,,9.47435,3.990,109,26.1665,21.2348,1,0,4570,6280,13890,14245,715,4,28,0,,0,97,678,180,3,52,20,,,26.0751,
2026-08-25 16:15:33.323,2026-08-25 16:15:55.580,2026-08-25 16:16:13.080,,,,17.2351,4.457,109,37.9469,22.2711,1,0,4570,6280,13890,14245,715,4,28,0,,0,108,758,180,1,52,20,,,37.1544,
2026-08-25 18:08:01.897,2026-08-25 18:08:15.210,2026-08-25 18:08:36.583,,,,20.7498,7.671,110,28.916,13.3122,1,0,4570,6280,13890,14245,715,4,28,0,,0,200,1304,180,4,52,20,,,28.15,
2026-08-25 18:24:47.653,2026-08-25 18:24:50.760,2026-08-25 18:24:56.140,,,,5.1607,5.416,109,8.38096,3.10725,0,0,13350,6360,13890,14245,821,2,25,5,,0,128,1086,180,5,52,22,,,11.8247,
2026-08-29 17:36:14.540,2026-08-29 17:36:21.693,2026-08-29 17:37:07.820,,,,46.0795,74.842,3115,20.2263,7.15468,1,0,4570,6280,13890,14245,13565,4,28,0,103,0,3638,8607,200,1,52,20,,,20.0719,
2026-08-29 17:57:12.183,2026-08-29 17:57:38.847,2026-08-29 17:57:46.457,,,,7.5472,4.252,109,25.0493,26.6642,1,0,4570,6280,13890,14245,715,4,28,0,,0,104,723,180,2,53,20,,,24.4873,
2026-08-29 17:57:14.433,2026-08-29 17:57:52.863,2026-08-29 17:58:00.567,,,,7.29778,3.829,109,25.328,38.4301,1,0,4570,6280,13890,14245,715,4,28,0,,0,93,651,180,1,53,20,,,25.0305,
2026-08-29 18:00:41.733,2026-08-29 18:00:43.963,2026-08-29 18:00:46.103,,,,2.14049,0.473,2000,11.5,2.23103,1,0,13350,6360,13890,14245,31231,2,25,2,,0,20,42,180,5,53,16,,,9.84082,
2026-08-29 18:01:21.107,2026-08-29 18:01:28.513,2026-08-29 18:01:37.693,,,,8.02626,3.328,109,24.6642,7.40628,1,0,4570,6280,13890,14245,715,4,28,0,,0,81,566,180,3,53,20,,,24.6307,
2026-08-29 18:03:32.493,2026-08-29 18:04:03.200,2026-08-29 18:04:11.280,,,,7.95316,4.195,109,26.6134,30.7081,1,0,4570,6280,13890,14245,715,4,28,0,,0,102,713,180,4,53,20,,,26.0506,
2026-08-30 08:21:00.387,2026-08-30 08:21:28.597,2026-08-30 08:21:37.580,,,,8.59397,3.625,109,26.1721,28.2087,1,0,4570,6280,13890,14245,715,4,28,0,,0,88,616,180,3,53,20,,,26.3234,
2026-08-30 08:58:47.707,2026-08-30 08:58:56.003,2026-08-30 08:59:06.237,,,,10.0628,5.854,2207,28.5214,8.31232,1,0,4570,6280,13890,14245,435,4,28,0,,0,287,885,124,7,53,18,,,28.493,
2026-08-30 10:18:47.630,2026-08-30 10:18:57.083,2026-08-30 10:19:09.807,,,,12.2572,10.160,2211,16.02,9.45324,1,0,6680,6280,13890,7600,7840,5,129,0,,0,260,1105,124,2,53,28,,,15.2426,
2026-08-30 10:18:59.803,2026-08-30 10:19:17.433,2026-08-30 10:19:24.713,,,,7.01565,11.593,2202,15.5559,17.6293,1,0,6680,6280,13890,7600,7870,5,129,0,,0,284,1522,124,3,53,28,,,15.1269,
2026-08-30 10:20:34.473,2026-08-30 10:20:49.633,2026-08-30 10:21:00.613,,,,9.70029,17.088,2206,14.0758,15.1576,1,0,6680,6280,13890,7600,7830,5,129,0,,0,1327,2029,124,1,53,28,,,13.6276,
