n_g,n_s,n_b,promoted,TP,precision_LB,recall,F1
14,22,15,208,27,0.12980769230769232,0.3176470588235294,0.18430034129692835
14,22,16,196,26,0.1326530612244898,0.3058823529411765,0.18505338078291816
14,22,17,188,26,0.13829787234042554,0.3058823529411765,0.19047619047619047
14,22,18,182,26,0.14285714285714285,0.3058823529411765,0.1947565543071161
14,22,19,174,25,0.14367816091954022,0.29411764705882354,0.19305019305019305
14,22,20,169,25,0.14792899408284024,0.29411764705882354,0.19685039370078738
14,22,21,165,23,0.1393939393939394,0.27058823529411763,0.184
14,22,22,164,23,0.1402439024390244,0.27058823529411763,0.18473895582329317
14,22,23,162,23,0.1419753086419753,0.27058823529411763,0.18623481781376516
14,22,24,162,23,0.1419753086419753,0.27058823529411763,0.18623481781376516
14,22,25,162,23,0.1419753086419753,0.27058823529411763,0.18623481781376516
14,22,26,160,23,0.14375,0.27058823529411763,0.18775510204081633
14,22,27,160,23,0.14375,0.27058823529411763,0.18775510204081633
14,22,28,159,23,0.14465408805031446,0.27058823529411763,0.1885245901639344
14,22,29,158,23,0.14556962025316456,0.27058823529411763,0.18930041152263374
