n_g,n_s,n_b,promoted,KS_gold,KS_silver,KS_bronze,KS_max,KS_mean
3,10,18,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,19,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,20,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,21,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,22,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,23,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,24,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,25,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,26,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,27,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,28,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,29,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,10,30,2138,0.5370789740999845,0.556008233522911,0.5611803933496703,0.5611803933496703,0.5514225336575219
3,11,3,3066,0.6037358081311355,0.6224720764850188,0.614105226929834,0.6224720764850188,0.6134377038486627
3,11,4,2575,0.5711350685965016,0.5878285385272103,0.5826362499255465,0.5878285385272103,0.5805332856830862
3,11,5,2373,0.5557961628649505,0.5712636278790794,0.565908908761398,0.5712636278790794,0.5643228998351426
3,11,6,2261,0.5464426132093134,0.5637299672855903,0.5562540418169205,0.5637299672855903,0.5554755407706081
3,11,7,2204,0.5422333069822854,0.5603251570856483,0.5516215173007619,0.5603251570856483,0.5513933271228986
3,11,8,2177,0.5401624907355481,0.5586742980387073,0.5493424939857386,0.5586742980387073,0.5493930942533313
3,11,9,2158,0.538674187073921,0.5576251205861672,0.5534691858514758,0.5576251205861672,0.5499228311705213
3,11,10,2150,0.5380396632900556,0.5574470918343083,0.55635040662006,0.5574470918343083,0.5506123872481413
3,11,11,2144,0.5375606629429539,0.5569628849616945,0.5585254326526875,0.5585254326526875,0.5510163268524453
3,11,12,2140,0.5372398371653001,0.5566385719473271,0.5599822257898056,0.5599822257898056,0.5512868783008109
3,11,13,2139,0.537159443235042,0.5565573041700009,0.5603472754024729,0.5603472754024729,0.551354674269172
3,11,14,2138,0.5370789740999845,0.556475960370432,0.5607126665021492,0.5607126665021492,0.5514225336575219
3,11,15,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,16,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,17,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,18,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,19,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,20,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,21,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,22,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,23,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,24,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,25,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,26,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,27,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,28,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,29,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,11,30,2137,0.5369984296545527,0.5563945404418977,0.5610783995682268,0.5610783995682268,0.5514904565548924
3,12,3,3066,0.6037358081311355,0.6224720764850188,0.614105226929834,0.6224720764850188,0.6134377038486627
3,12,4,2575,0.5711350685965016,0.5878285385272103,0.5826362499255465,0.5878285385272103,0.5805332856830862
3,12,5,2373,0.5557961628649505,0.5712636278790794,0.565908908761398,0.5712636278790794,0.5643228998351426
3,12,6,2261,0.5464426132093134,0.5637299672855903,0.5562540418169205,0.5637299672855903,0.5554755407706081
3,12,7,2204,0.5422333069822854,0.5603251570856483,0.5516215173007619,0.5603251570856483,0.5513933271228986
3,12,8,2177,0.5401624907355481,0.5586742980387073,0.5493424939857386,0.5586742980387073,0.5493930942533313
3,12,9,2158,0.538674187073921,0.5576251205861672,0.5534691858514758,0.5576251205861672,0.5499228311705213
